Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Price,Revenue,Region,Order_Month
O11881,C0104,05-12-2023,Monitor,Electronics,2,831,1662,East,2023-12
O11882,C0223,09-01-2023,Keyboard,Accessories,2,656,1312,North,2023-01
O11883,C0316,29-10-2023,Monitor,Electronics,2,552,1104,South,2023-10
O11884,C0279,27-01-2023,Phone,Electronics,3,214,642,South,2023-01
O11885,C0019,14-09-2023,Phone,Electronics,2,1197,2394,West,2023-09
O11886,C0450,09-02-2023,Printer,Office,2,1038,2076,South,2023-02
O11887,C0183,17-04-2023,Printer,Office,3,636,1908,West,2023-04
O11888,C0336,05-04-2023,Printer,Office,2,947,1894,South,2023-04
O11889,C0571,28-01-2023,Monitor,Electronics,1,651,651,West,2023-01
O11890,C0223,30-04-2023,Keyboard,Accessories,1,1129,1129,East,2023-04
O11891,C0492,08-07-2023,Printer,Office,2,842,1684,South,2023-07
O11892,C0249,17-03-2023,Phone,Electronics,1,469,469,North,2023-03
O11893,C0417,19-06-2023,Tablet,Electronics,1,525,525,North,2023-06
O11894,C0445,18-01-2023,Keyboard,Accessories,2,394,788,South,2023-01
O11895,C0269,29-04-2023,Phone,Electronics,3,505,1515,East,2023-04
O11896,C0529,15-10-2023,Tablet,Electronics,1,760,760,South,2023-10
O11897,C0087,14-11-2023,Mouse,Accessories,3,352,1056,South,2023-11
O11898,C0560,05-01-2023,Monitor,Electronics,2,882,1764,South,2023-01
O11899,C0101,12-03-2023,Headphones,Electronics,3,516,1548,South,2023-03
O11900,C0578,17-07-2023,Headphones,Electronics,1,187,187,West,2023-07
O11901,C0431,09-02-2023,Tablet,Electronics,1,733,733,East,2023-02
O11902,C0086,10-09-2023,Keyboard,Accessories,3,351,1053,North,2023-09
O11903,C0033,17-09-2023,Laptop,Electronics,3,493,1479,South,2023-09
O11904,C0070,09-11-2023,Headphones,Electronics,3,788,2364,West,2023-11
O11905,C0144,24-01-2023,Mouse,Accessories,2,530,1060,North,2023-01
O11906,C0175,28-11-2023,Laptop,Electronics,2,894,1788,North,2023-11
O11907,C0018,13-02-2023,Monitor,Electronics,3,847,2541,East,2023-02
O11908,C0402,13-08-2023,Headphones,Electronics,2,792,1584,North,2023-08
O11909,C0353,23-08-2023,Printer,Office,3,1132,3396,East,2023-08
O11910,C0583,28-12-2023,Mouse,Accessories,2,787,1574,South,2023-12
O11911,C0547,24-09-2023,Monitor,Electronics,3,125,375,North,2023-09
O11912,C0432,09-06-2023,Tablet,Electronics,1,74,74,West,2023-06
O11913,C0502,15-06-2023,Phone,Electronics,3,949,2847,North,2023-06
O11914,C0086,03-03-2023,Mouse,Accessories,3,50,150,West,2023-03
O11915,C0256,03-11-2023,Laptop,Electronics,2,947,1894,South,2023-11
O11916,C0169,25-10-2023,Printer,Office,2,440,880,North,2023-10
O11917,C0296,23-08-2023,Mouse,Accessories,3,1133,3399,North,2023-08
O11918,C0232,27-12-2023,Phone,Electronics,2,894,1788,East,2023-12
O11919,C0592,22-08-2023,Headphones,Electronics,3,939,2817,North,2023-08
O11920,C0364,21-07-2023,Printer,Office,1,695,695,South,2023-07
O11921,C0264,05-03-2023,Phone,Electronics,3,184,552,East,2023-03
O11922,C0110,09-08-2023,Mouse,Accessories,1,1076,1076,South,2023-08
O11923,C0244,15-06-2023,Printer,Office,2,1077,2154,South,2023-06
O11924,C0092,31-01-2023,Headphones,Electronics,2,1090,2180,North,2023-01
O11925,C0207,17-04-2023,Keyboard,Accessories,3,449,1347,South,2023-04
O11926,C0241,04-09-2023,Mouse,Accessories,1,929,929,East,2023-09
O11927,C0547,11-10-2023,Tablet,Electronics,1,551,551,East,2023-10
O11928,C0533,04-11-2023,Monitor,Electronics,2,954,1908,East,2023-11
O11929,C0339,24-02-2023,Phone,Electronics,1,356,356,East,2023-02
O11930,C0243,15-12-2023,Monitor,Electronics,3,754,2262,West,2023-12
O11931,C0303,23-08-2023,Printer,Office,1,552,552,West,2023-08
O11932,C0527,14-09-2023,Keyboard,Accessories,3,244,732,East,2023-09
O11933,C0413,26-01-2023,Laptop,Electronics,1,1169,1169,East,2023-01
O11934,C0481,23-11-2023,Monitor,Electronics,3,398,1194,West,2023-11
O11935,C0051,22-03-2023,Mouse,Accessories,2,965,1930,West,2023-03
O11936,C0481,22-05-2023,Headphones,Electronics,1,931,931,West,2023-05
O11937,C0591,10-06-2023,Monitor,Electronics,3,1069,3207,East,2023-06
O11938,C0029,26-07-2023,Headphones,Electronics,3,254,762,West,2023-07
O11939,C0266,01-07-2023,Printer,Office,3,289,867,North,2023-07
O11940,C0497,24-08-2023,Laptop,Electronics,1,962,962,North,2023-08
O11941,C0311,06-06-2023,Keyboard,Accessories,2,1019,2038,South,2023-06
O11942,C0463,07-02-2023,Tablet,Electronics,3,952,2856,East,2023-02
O11943,C0450,05-04-2023,Keyboard,Accessories,3,257,771,West,2023-04
O11944,C0190,18-07-2023,Mouse,Accessories,2,732,1464,West,2023-07
O11945,C0133,24-02-2023,Monitor,Electronics,3,885,2655,North,2023-02
O11946,C0211,03-06-2023,Keyboard,Accessories,2,459,918,North,2023-06
O11947,C0259,08-09-2023,Headphones,Electronics,2,1188,2376,South,2023-09
O11948,C0501,24-10-2023,Headphones,Electronics,3,610,1830,South,2023-10
O11949,C0197,09-08-2023,Monitor,Electronics,3,176,528,East,2023-08
O11950,C0544,16-11-2023,Headphones,Electronics,3,57,171,South,2023-11
O11951,C0438,21-09-2023,Monitor,Electronics,3,110,330,North,2023-09
O11952,C0470,29-05-2023,Mouse,Accessories,1,975,975,West,2023-05
O11953,C0482,02-12-2023,Headphones,Electronics,2,243,486,East,2023-12
O11954,C0212,02-06-2023,Tablet,Electronics,3,547,1641,South,2023-06
O11955,C0273,03-06-2023,Phone,Electronics,2,270,540,West,2023-06
O11956,C0276,02-01-2023,Laptop,Electronics,3,865,2595,West,2023-01
O11957,C0505,19-03-2023,Mouse,Accessories,3,691,2073,West,2023-03
O11958,C0236,08-05-2023,Laptop,Electronics,1,789,789,East,2023-05
O11959,C0543,18-05-2023,Printer,Office,2,951,1902,West,2023-05
O11960,C0416,28-05-2023,Monitor,Electronics,2,763,1526,South,2023-05
O11961,C0162,23-12-2023,Monitor,Electronics,1,357,357,West,2023-12
O11962,C0466,31-08-2023,Monitor,Electronics,1,1144,1144,South,2023-08
O11963,C0533,23-03-2023,Laptop,Electronics,1,522,522,West,2023-03
O11964,C0012,20-09-2023,Mouse,Accessories,2,972,1944,North,2023-09
O11965,C0026,28-09-2023,Laptop,Electronics,2,1187,2374,East,2023-09
O11966,C0229,30-10-2023,Tablet,Electronics,1,111,111,East,2023-10
O11967,C0502,06-09-2023,Headphones,Electronics,1,940,940,East,2023-09
O11968,C0012,15-11-2023,Laptop,Electronics,1,1105,1105,North,2023-11
O11969,C0086,22-10-2023,Tablet,Electronics,1,182,182,East,2023-10
O11970,C0021,15-04-2023,Tablet,Electronics,2,224,448,South,2023-04
O11971,C0528,25-05-2023,Headphones,Electronics,3,98,294,West,2023-05
O11972,C0578,05-05-2023,Phone,Electronics,3,1148,3444,East,2023-05
O11973,C0042,03-04-2023,Mouse,Accessories,1,747,747,North,2023-04
O11974,C0265,24-04-2023,Mouse,Accessories,3,578,1734,West,2023-04
O11975,C0095,22-11-2023,Laptop,Electronics,3,146,438,South,2023-11
O11976,C0208,11-09-2023,Printer,Office,2,1150,2300,North,2023-09
O11977,C0344,16-09-2023,Keyboard,Accessories,2,380,760,West,2023-09
O11978,C0332,11-12-2023,Phone,Electronics,1,303,303,West,2023-12
O11979,C0313,16-08-2023,Headphones,Electronics,3,1188,3564,South,2023-08
O11980,C0526,16-01-2023,Phone,Electronics,1,867,867,South,2023-01
O11981,C0278,20-11-2023,Headphones,Electronics,2,514,1028,East,2023-11
O11982,C0403,06-11-2023,Phone,Electronics,3,1069,3207,North,2023-11
O11983,C0039,15-04-2023,Printer,Office,2,646,1292,West,2023-04
O11984,C0414,03-05-2023,Laptop,Electronics,3,1041,3123,South,2023-05
O11985,C0204,15-09-2023,Laptop,Electronics,1,442,442,South,2023-09
O11986,C0342,13-05-2023,Monitor,Electronics,2,1073,2146,East,2023-05
O11987,C0093,30-05-2023,Tablet,Electronics,1,314,314,East,2023-05
O11988,C0266,14-05-2023,Phone,Electronics,2,356,712,South,2023-05
O11989,C0191,06-07-2023,Laptop,Electronics,1,503,503,East,2023-07
O11990,C0132,26-12-2023,Mouse,Accessories,1,236,236,East,2023-12
O11991,C0099,26-11-2023,Printer,Office,3,741,2223,South,2023-11
O11992,C0366,29-09-2023,Tablet,Electronics,2,220,440,East,2023-09
O11993,C0297,22-03-2023,Monitor,Electronics,3,1168,3504,East,2023-03
O11994,C0403,14-11-2023,Keyboard,Accessories,3,103,309,East,2023-11
O11995,C0580,28-01-2023,Monitor,Electronics,3,882,2646,South,2023-01
O11996,C0008,20-02-2023,Phone,Electronics,3,872,2616,East,2023-02
O11997,C0235,24-03-2023,Monitor,Electronics,1,298,298,North,2023-03
O11998,C0268,30-04-2023,Monitor,Electronics,2,873,1746,East,2023-04
O11999,C0010,14-10-2023,Laptop,Electronics,1,171,171,West,2023-10
O12000,C0464,19-07-2023,Keyboard,Accessories,1,802,802,West,2023-07
O12001,C0480,04-02-2023,Monitor,Electronics,1,129,129,North,2023-02
O12002,C0346,01-01-2023,Phone,Electronics,1,251,251,East,2023-01
O12003,C0080,14-06-2023,Laptop,Electronics,2,315,630,North,2023-06
O12004,C0282,22-04-2023,Tablet,Electronics,1,773,773,East,2023-04
O12005,C0298,13-11-2023,Phone,Electronics,3,317,951,South,2023-11
O12006,C0365,04-02-2023,Monitor,Electronics,2,595,1190,East,2023-02
O12007,C0537,22-08-2023,Laptop,Electronics,2,788,1576,East,2023-08
O12008,C0390,29-06-2023,Headphones,Electronics,3,135,405,East,2023-06
O12009,C0121,10-09-2023,Printer,Office,1,632,632,North,2023-09
O12010,C0309,28-02-2023,Printer,Office,2,913,1826,South,2023-02
O12011,C0086,01-10-2023,Monitor,Electronics,2,437,874,East,2023-10
O12012,C0318,23-02-2023,Laptop,Electronics,2,958,1916,East,2023-02
O12013,C0485,18-10-2023,Monitor,Electronics,3,342,1026,West,2023-10
O12014,C0244,03-06-2023,Mouse,Accessories,2,939,1878,West,2023-06
O12015,C0128,25-02-2023,Printer,Office,1,569,569,South,2023-02
O12016,C0176,18-04-2023,Mouse,Accessories,3,701,2103,East,2023-04
O12017,C0460,23-12-2023,Mouse,Accessories,2,216,432,West,2023-12
O12018,C0093,25-11-2023,Laptop,Electronics,3,1102,3306,West,2023-11
O12019,C0353,22-09-2023,Printer,Office,2,144,288,East,2023-09
O12020,C0499,19-05-2023,Printer,Office,3,695,2085,North,2023-05
O12021,C0525,12-09-2023,Tablet,Electronics,1,811,811,North,2023-09
O12022,C0092,29-03-2023,Phone,Electronics,2,725,1450,North,2023-03
O12023,C0566,27-06-2023,Monitor,Electronics,1,189,189,North,2023-06
O12024,C0190,08-05-2023,Monitor,Electronics,3,186,558,South,2023-05
O12025,C0257,27-10-2023,Mouse,Accessories,1,1021,1021,South,2023-10
O12026,C0343,19-06-2023,Keyboard,Accessories,3,464,1392,East,2023-06
O12027,C0146,19-11-2023,Phone,Electronics,2,702,1404,South,2023-11
O12028,C0475,27-02-2023,Tablet,Electronics,3,360,1080,West,2023-02
O12029,C0487,07-10-2023,Mouse,Accessories,3,869,2607,West,2023-10
O12030,C0094,05-12-2023,Laptop,Electronics,2,982,1964,North,2023-12
O12031,C0359,03-03-2023,Printer,Office,1,89,89,South,2023-03
O12032,C0511,17-09-2023,Keyboard,Accessories,1,219,219,West,2023-09
O12033,C0341,26-02-2023,Printer,Office,3,578,1734,South,2023-02
O12034,C0464,04-09-2023,Headphones,Electronics,1,780,780,South,2023-09
O12035,C0368,16-02-2023,Monitor,Electronics,1,1104,1104,South,2023-02
O12036,C0398,29-09-2023,Tablet,Electronics,3,467,1401,East,2023-09
O12037,C0081,25-09-2023,Tablet,Electronics,1,305,305,West,2023-09
O12038,C0553,30-06-2023,Keyboard,Accessories,3,284,852,North,2023-06
O12039,C0024,21-03-2023,Keyboard,Accessories,3,906,2718,South,2023-03
O12040,C0482,14-12-2023,Monitor,Electronics,1,949,949,South,2023-12
O12041,C0583,02-08-2023,Laptop,Electronics,1,447,447,East,2023-08
O12042,C0466,09-04-2023,Laptop,Electronics,1,357,357,South,2023-04
O12043,C0227,13-03-2023,Keyboard,Accessories,2,603,1206,East,2023-03
O12044,C0472,09-12-2023,Phone,Electronics,1,1118,1118,West,2023-12
O12045,C0022,21-06-2023,Laptop,Electronics,2,141,282,West,2023-06
O12046,C0238,15-05-2023,Printer,Office,1,228,228,North,2023-05
O12047,C0371,22-09-2023,Keyboard,Accessories,3,789,2367,West,2023-09
O12048,C0221,31-10-2023,Headphones,Electronics,2,1068,2136,East,2023-10
O12049,C0170,14-02-2023,Monitor,Electronics,1,487,487,North,2023-02
O12050,C0500,14-05-2023,Phone,Electronics,2,792,1584,East,2023-05
O12051,C0492,07-02-2023,Monitor,Electronics,1,579,579,East,2023-02
O12052,C0547,03-08-2023,Laptop,Electronics,3,349,1047,East,2023-08
O12053,C0208,11-05-2023,Tablet,Electronics,2,1081,2162,West,2023-05
O12054,C0026,21-04-2023,Monitor,Electronics,2,657,1314,South,2023-04
O12055,C0051,05-01-2023,Headphones,Electronics,2,533,1066,North,2023-01
O12056,C0008,01-02-2023,Printer,Office,1,60,60,West,2023-02
O12057,C0387,16-08-2023,Tablet,Electronics,2,1054,2108,West,2023-08
O12058,C0318,10-10-2023,Mouse,Accessories,3,256,768,North,2023-10
O12059,C0234,08-07-2023,Monitor,Electronics,1,397,397,West,2023-07
O12060,C0142,16-05-2023,Keyboard,Accessories,1,991,991,West,2023-05
O12061,C0082,15-05-2023,Keyboard,Accessories,1,641,641,East,2023-05
O12062,C0056,15-01-2023,Printer,Office,1,489,489,North,2023-01
O12063,C0008,03-08-2023,Phone,Electronics,3,137,411,North,2023-08
O12064,C0245,05-11-2023,Mouse,Accessories,1,552,552,East,2023-11
O12065,C0115,07-11-2023,Mouse,Accessories,3,897,2691,North,2023-11
O12066,C0012,28-10-2023,Tablet,Electronics,2,833,1666,West,2023-10
O12067,C0278,19-12-2023,Printer,Office,3,779,2337,South,2023-12
O12068,C0541,28-10-2023,Monitor,Electronics,3,352,1056,North,2023-10
O12069,C0015,13-06-2023,Tablet,Electronics,1,73,73,North,2023-06
O12070,C0485,17-03-2023,Headphones,Electronics,1,761,761,West,2023-03
O12071,C0424,02-09-2023,Tablet,Electronics,1,1049,1049,North,2023-09
O12072,C0068,10-12-2023,Keyboard,Accessories,3,306,918,North,2023-12
O12073,C0307,01-12-2023,Laptop,Electronics,3,308,924,East,2023-12
O12074,C0187,19-09-2023,Keyboard,Accessories,2,295,590,North,2023-09
O12075,C0125,03-12-2023,Laptop,Electronics,1,457,457,North,2023-12
O12076,C0170,08-02-2023,Headphones,Electronics,2,700,1400,North,2023-02
O12077,C0277,04-12-2023,Tablet,Electronics,1,106,106,East,2023-12
O12078,C0461,28-06-2023,Tablet,Electronics,3,374,1122,West,2023-06
O12079,C0455,26-01-2023,Keyboard,Accessories,3,598,1794,South,2023-01
O12080,C0149,25-01-2023,Printer,Office,1,582,582,East,2023-01
O12081,C0555,20-10-2023,Mouse,Accessories,1,994,994,North,2023-10
O12082,C0317,20-11-2023,Phone,Electronics,3,653,1959,North,2023-11
O12083,C0486,13-10-2023,Tablet,Electronics,2,125,250,West,2023-10
O12084,C0052,23-05-2023,Headphones,Electronics,3,599,1797,South,2023-05
O12085,C0382,18-02-2023,Mouse,Accessories,1,412,412,North,2023-02
O12086,C0464,15-01-2023,Mouse,Accessories,2,347,694,South,2023-01
O12087,C0309,21-02-2023,Mouse,Accessories,3,142,426,East,2023-02
O12088,C0043,15-05-2023,Laptop,Electronics,1,1193,1193,North,2023-05
O12089,C0255,08-08-2023,Phone,Electronics,1,694,694,West,2023-08
O12090,C0255,02-01-2023,Laptop,Electronics,2,1039,2078,South,2023-01
O12091,C0299,02-09-2023,Headphones,Electronics,2,198,396,South,2023-09
O12092,C0538,23-03-2023,Tablet,Electronics,1,261,261,East,2023-03
O12093,C0256,18-02-2023,Headphones,Electronics,1,661,661,North,2023-02
O12094,C0105,15-04-2023,Mouse,Accessories,3,456,1368,North,2023-04
O12095,C0412,16-09-2023,Mouse,Accessories,3,308,924,South,2023-09
O12096,C0331,14-06-2023,Tablet,Electronics,3,1118,3354,North,2023-06
O12097,C0387,09-10-2023,Laptop,Electronics,1,1138,1138,North,2023-10
O12098,C0266,24-11-2023,Mouse,Accessories,2,1103,2206,West,2023-11
O12099,C0105,03-07-2023,Laptop,Electronics,2,448,896,North,2023-07
O12100,C0599,05-11-2023,Phone,Electronics,1,1120,1120,North,2023-11
O12101,C0147,13-03-2023,Laptop,Electronics,2,363,726,South,2023-03
O12102,C0029,28-09-2023,Tablet,Electronics,2,76,152,South,2023-09
O12103,C0060,17-04-2023,Monitor,Electronics,1,434,434,West,2023-04
O12104,C0572,03-02-2023,Laptop,Electronics,3,613,1839,West,2023-02
O12105,C0231,02-10-2023,Monitor,Electronics,1,877,877,South,2023-10
O12106,C0128,25-08-2023,Mouse,Accessories,2,466,932,South,2023-08
O12107,C0394,23-05-2023,Headphones,Electronics,3,756,2268,East,2023-05
O12108,C0280,29-11-2023,Mouse,Accessories,2,812,1624,West,2023-11
O12109,C0441,08-04-2023,Monitor,Electronics,1,506,506,West,2023-04
O12110,C0572,07-09-2023,Monitor,Electronics,3,1074,3222,West,2023-09
O12111,C0044,19-03-2023,Monitor,Electronics,3,93,279,South,2023-03
O12112,C0132,24-05-2023,Phone,Electronics,1,302,302,South,2023-05
O12113,C0467,02-10-2023,Monitor,Electronics,2,1108,2216,East,2023-10
O12114,C0522,15-06-2023,Monitor,Electronics,3,313,939,North,2023-06
O12115,C0210,15-02-2023,Mouse,Accessories,3,584,1752,East,2023-02
O12116,C0516,07-11-2023,Tablet,Electronics,2,224,448,South,2023-11
O12117,C0543,15-03-2023,Headphones,Electronics,3,104,312,East,2023-03
O12118,C0147,28-03-2023,Tablet,Electronics,1,717,717,West,2023-03
O12119,C0401,02-11-2023,Monitor,Electronics,1,956,956,West,2023-11
O12120,C0101,08-02-2023,Headphones,Electronics,2,1031,2062,South,2023-02
O12121,C0353,10-05-2023,Laptop,Electronics,2,345,690,East,2023-05
O12122,C0579,24-08-2023,Tablet,Electronics,2,1163,2326,West,2023-08
O12123,C0348,21-08-2023,Tablet,Electronics,3,1026,3078,South,2023-08
O12124,C0481,02-08-2023,Keyboard,Accessories,2,1002,2004,West,2023-08
O12125,C0335,27-03-2023,Monitor,Electronics,1,753,753,South,2023-03
O12126,C0060,07-09-2023,Headphones,Electronics,1,413,413,West,2023-09
O12127,C0545,13-02-2023,Monitor,Electronics,3,923,2769,North,2023-02
O12128,C0286,23-07-2023,Tablet,Electronics,1,898,898,West,2023-07
O12129,C0188,13-01-2023,Tablet,Electronics,3,170,510,East,2023-01
O12130,C0071,19-03-2023,Printer,Office,2,497,994,West,2023-03
O12131,C0520,13-01-2023,Phone,Electronics,1,92,92,North,2023-01
O12132,C0302,11-09-2023,Mouse,Accessories,3,584,1752,East,2023-09
O12133,C0460,16-11-2023,Phone,Electronics,1,1188,1188,North,2023-11
O12134,C0579,06-09-2023,Tablet,Electronics,3,374,1122,East,2023-09
O12135,C0502,30-11-2023,Headphones,Electronics,2,1009,2018,West,2023-11
O12136,C0409,31-10-2023,Headphones,Electronics,2,681,1362,East,2023-10
O12137,C0348,08-06-2023,Mouse,Accessories,2,207,414,North,2023-06
O12138,C0405,14-09-2023,Tablet,Electronics,2,711,1422,North,2023-09
O12139,C0047,01-08-2023,Monitor,Electronics,1,607,607,East,2023-08
O12140,C0342,12-01-2023,Mouse,Accessories,3,615,1845,West,2023-01
O12141,C0144,12-12-2023,Mouse,Accessories,2,870,1740,North,2023-12
O12142,C0270,28-12-2023,Laptop,Electronics,2,281,562,South,2023-12
O12143,C0019,30-10-2023,Tablet,Electronics,2,590,1180,West,2023-10
O12144,C0419,05-11-2023,Mouse,Accessories,1,667,667,East,2023-11
O12145,C0528,30-09-2023,Printer,Office,2,310,620,West,2023-09
O12146,C0256,29-06-2023,Keyboard,Accessories,2,273,546,West,2023-06
O12147,C0093,09-08-2023,Printer,Office,2,107,214,East,2023-08
O12148,C0562,20-04-2023,Tablet,Electronics,2,664,1328,West,2023-04
O12149,C0133,23-10-2023,Printer,Office,2,63,126,South,2023-10
O12150,C0583,04-06-2023,Tablet,Electronics,1,641,641,South,2023-06
O12151,C0420,07-01-2023,Keyboard,Accessories,1,1062,1062,West,2023-01
O12152,C0070,04-08-2023,Printer,Office,3,585,1755,West,2023-08
O12153,C0330,02-12-2023,Mouse,Accessories,2,855,1710,East,2023-12
O12154,C0198,04-08-2023,Printer,Office,1,878,878,North,2023-08
O12155,C0027,15-06-2023,Monitor,Electronics,3,381,1143,South,2023-06
O12156,C0103,29-11-2023,Phone,Electronics,3,414,1242,North,2023-11
O12157,C0169,26-04-2023,Printer,Office,2,294,588,North,2023-04
O12158,C0537,13-07-2023,Phone,Electronics,2,174,348,West,2023-07
O12159,C0254,01-05-2023,Tablet,Electronics,2,580,1160,West,2023-05
O12160,C0342,13-01-2023,Monitor,Electronics,2,1110,2220,East,2023-01
O12161,C0462,15-02-2023,Laptop,Electronics,1,137,137,West,2023-02
O12162,C0046,15-02-2023,Mouse,Accessories,1,794,794,East,2023-02
O12163,C0003,28-01-2023,Keyboard,Accessories,1,889,889,North,2023-01
O12164,C0333,28-11-2023,Monitor,Electronics,3,560,1680,East,2023-11
O12165,C0315,27-08-2023,Phone,Electronics,1,620,620,South,2023-08
O12166,C0334,23-04-2023,Mouse,Accessories,3,1040,3120,North,2023-04
O12167,C0097,01-12-2023,Phone,Electronics,1,850,850,West,2023-12
O12168,C0390,18-04-2023,Tablet,Electronics,2,425,850,North,2023-04
O12169,C0475,05-04-2023,Mouse,Accessories,2,467,934,West,2023-04
O12170,C0521,10-07-2023,Printer,Office,3,933,2799,North,2023-07
O12171,C0599,21-01-2023,Printer,Office,2,722,1444,East,2023-01
O12172,C0596,17-02-2023,Tablet,Electronics,1,947,947,East,2023-02
O12173,C0140,10-02-2023,Keyboard,Accessories,2,697,1394,South,2023-02
O12174,C0270,14-05-2023,Phone,Electronics,2,489,978,South,2023-05
O12175,C0573,25-09-2023,Printer,Office,2,144,288,North,2023-09
O12176,C0095,11-11-2023,Monitor,Electronics,3,650,1950,North,2023-11
O12177,C0087,22-05-2023,Laptop,Electronics,1,988,988,South,2023-05
